image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,WaitingForScannerTrigger.started,Vertical.started,key_resp.started,WaitingForScannerTrigger.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,VDT.started,PresentedLine1.started,key_resp_2.started,FixDot2.started,PresentedLine1.stopped,VDT.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_2.stopped,FixDot2.stopped,participant,session,run,BG_color,date,expName,psychopyVersion,frameRate,expStart,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,85,85,85,86.7839052079944,,,,,,,,,,86.73530672700144,86.7839052079944,86.7839052079944,87.52195457404014,87.53057846799493,87.74843367101857,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,86,86,86,87.79469800001243,,,,,,,,,,87.74923831998603,87.79469800001243,87.79469800001243,88.5327767439885,88.55013429303654,88.68129665503511,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-yellow.png,0,87,87,87,88.72888194903499,,,,,,,,,,88.68209347198717,88.77008554601343,88.77008554601343,89.51897560502402,89.51897560502402,89.69674428302096,['space'],0,0.4786781400325708,None,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,88,88,88,89.73677042702911,,,,,,,,,,89.69773746503051,89.76787192199845,89.76787192199845,90.51984106202144,90.51267489400925,90.71433932799846,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,89,89,89,90.76151057903189,,,,,,,,,,90.71508898300817,90.76735622802516,90.76735622802516,91.51869156502653,91.51198409101926,91.69816889602225,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,90,90,90,91.74322653899435,,,,,,,,,,91.69891073502367,91.76718681503553,91.76718681503553,92.52832572499756,92.52832572499756,92.7356484089978,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,91,91,91,92.78506442101207,,,,,,,,,,92.73624935100088,92.78506442101207,92.78506442101207,93.51876148703741,93.5277424090309,93.74518680101028,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,92,92,92,93.79046794702299,,,,,,,,,,93.74583952903049,93.79046794702299,93.79046794702299,94.51956906501437,94.53386509401025,94.73506166000152,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-yellow.png,0,93,93,93,94.78174730599858,,,,,,,,,,94.7357907340047,94.78174730599858,94.78174730599858,95.51867271104129,95.52611970802536,95.69427453400567,['space'],0,0.538973847986199,None,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,94,94,94,95.7428751460393,,,,,,,,,,95.69559378700797,95.77677684801165,95.77677684801165,96.52870136400452,96.52870136400452,96.72738574602408,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,95,95,95,96.77497229899745,,,,,,,,,,96.72817450104048,96.78111065900885,96.78111065900885,97.52771152503556,97.54532830300741,97.74605049699312,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-white.png,0,96,96,96,97.79385020502377,,,,,,,,,,97.74678153899731,97.79385020502377,97.79385020502377,98.52514144900488,98.54184152203379,98.73279825801728,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,97,97,97,98.7810570790316,,,,,,,,,,98.73375293798745,98.7810570790316,98.7810570790316,99.52472860499984,99.53190331003862,99.69477268500486,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-yellow.png,0,98,98,98,99.74186920200009,,,,,,,,,,99.69549774500774,99.77470244601136,99.77470244601136,100.5238840720267,100.51293468201766,100.71098202100256,['space'],0,0.427446564019192,None,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,99,99,99,100.7582878510002,,,,,,,,,,100.71193860500352,100.77918276301352,100.77918276301352,101.52370594098466,101.52370594098466,101.74370327900397,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,100,100,100,101.79177057201741,,,,,,,,,,101.74442608503159,101.79177057201741,101.79177057201741,102.5231843580259,102.53948861401295,102.70756396901561,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-yellow.png,0,101,101,101,102.75481306499569,,,,,,,,,,102.70835105900187,102.77908558602212,102.77908558602212,103.52240241499385,103.52240241499385,103.77820786001394,['space'],0,0.47864647599635646,None,103.77733106300002,103.76128121599322,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,102,102,102,103.82797241600929,,,,,,,,,,103.7792565000127,103.82797241600929,103.82797241600929,104.5220891580102,104.57186309498502,104.73952856002143,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,103,103,103,104.78722672100412,,,,,,,,,,104.74049322301289,104.78722672100412,104.78722672100412,105.52151349902852,105.52775924099842,105.69579393899767,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-yellow.png,0,104,104,104,105.74604236299638,,,,,,,,,,105.69671212002868,105.7775730949943,105.7775730949943,106.52089894399978,106.52089894399978,106.71153306501219,['space'],0,0.4309860320063308,None,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,105,105,105,106.75688429101137,,,,,,,,,,106.71242636902025,106.77623749402119,106.77623749402119,107.52051132300403,107.52051132300403,107.70500554499449,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-white.png,0,106,106,106,107.75119129300583,,,,,,,,,,107.70578931603814,107.77546692901524,107.77546692901524,108.51968639501138,108.51968639501138,108.7368381160195,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,107,107,107,108.778745816031,,,,,,,,,,108.73758607002674,108.778745816031,108.778745816031,109.5257585120271,109.5257585120271,109.70985613600351,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,108,108,108,109.75359773403034,,,,,,,,,,109.71054211701266,109.7741203919868,109.7741203919868,110.52547807601513,110.51884707703721,110.70943632500712,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,109,109,109,110.75519639899721,,,,,,,,,,110.71028926002327,110.77451739204116,110.77451739204116,111.52546240203083,111.51822230202379,111.71913692902308,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-yellow.png,0,110,110,110,111.76288006699178,,,,,,,,,,111.7202191260294,111.76771512703272,111.76771512703272,112.52297465101583,112.50505737500498,112.76874102902366,['space'],0,0.4483923660009168,None,112.76776654302375,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,111,111,111,112.81659129203763,,,,,,,,,,112.77006317302585,112.81659129203763,112.81659129203763,113.53667112503899,113.56778914202005,113.75904096104205,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-white.png,0,112,112,112,113.8065980480169,,,,,,,,,,113.75977234001039,113.8065980480169,113.8065980480169,114.52525561803486,114.55320988502353,114.77037882298464,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,113,113,113,114.818915432028,,,,,,,,,,114.77110488602193,114.818915432028,114.818915432028,115.52422373404261,115.5668573040166,115.73625919403275,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,114,114,114,115.78351062600268,,,,,,,,,,115.73702326399507,115.78351062600268,115.78351062600268,116.52364728203975,116.53498740401119,116.75589186704019,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-white.png,0,115,115,115,116.80138748703757,,,,,,,,,,116.75663841300411,116.80138748703757,116.80138748703757,117.5223183670314,117.5489403620013,117.73340932599967,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-yellow.png,0,116,116,116,117.78022612602217,,,,,,,,,,117.73426023102365,117.78022612602217,117.78022612602217,118.53427906503202,118.53427906503202,118.75631897698622,['space'],0,0.4447007999988273,None,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,117,117,117,118.80264288501348,,,,,,,,,,118.75727433903376,118.80264288501348,118.80264288501348,119.5209707019967,119.54724835103843,119.72083125903737,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,118,118,118,119.76007068098988,,,,,,,,,,119.72122591501102,119.76483217999339,119.76483217999339,120.5179524970008,120.5130449149874,120.70474271802232,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,119,119,119,120.74944361503003,,,,,,,,,,120.70534990902524,120.76876426499803,120.76876426499803,121.51982043898897,121.51294529199367,121.71334706200287,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-yellow.png,0,120,120,120,121.74903805099893,,,,,,,,,,121.7139635880012,121.76913424499799,121.76913424499799,122.51812039199285,122.51240588899236,122.70179992902558,['space'],0,0.5282889369991608,None,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,121,121,121,122.73541941598523,,,,,,,,,,122.70241441199323,122.76793236902449,122.76793236902449,123.51683189900359,123.51683189900359,123.71714443300152,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,122,122,122,123.75263111601816,,,,,,,,,,123.71742997900583,123.76668493199395,123.76668493199395,124.51607007603161,124.5111432140111,124.75045709603,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-yellow.png,0,123,123,123,124.78428833099315,,,,,,,,,,124.75075961003313,124.78428833099315,124.78428833099315,125.51814621099038,125.52766753203468,125.73158200399484,['space'],0,0.5358059749705717,None,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,124,124,124,125.77832496998599,,,,,,,,,,125.73265839699889,125.77832496998599,125.77832496998599,126.51622533699265,126.52724053501152,126.69499595998786,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,125,125,125,126.74099085503258,,,,,,,,,,126.69605454202974,126.76638065802399,126.76638065802399,127.51737393002259,127.51044464804,127.68027050903765,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,126,126,126,127.72614892502315,,,,,,,,,,127.68101133202435,127.76616631099023,127.76616631099023,128.52659150399268,128.52659150399268,128.78245661000255,None,0,,,128.75965494901175,128.76510700403014,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-white.png,0,127,127,127,128.8279727580375,,,,,,,,,,128.7831478510052,128.8279727580375,128.8279727580375,129.52592669799924,129.5760805530008,129.73407502804184,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-yellow.png,0,128,128,128,129.7797537340084,,,,,,,,,,129.73480750399176,129.7797537340084,129.7797537340084,130.52548910101177,130.52548910101177,130.77626254002098,['space'],0,0.46914280898636207,None,,130.77529184200102,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,129,129,129,130.8245170059963,,,,,,,,,,130.77762516902294,130.8245170059963,130.8245170059963,131.52712055301527,131.56466775003355,131.70825413102284,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,130,130,130,131.74688804603647,,,,,,,,,,131.70923538302304,131.77454769902397,131.77454769902397,132.5271134400391,132.5271134400391,132.71537152602104,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-yellow.png,0,131,131,131,132.76050904602744,,,,,,,,,,132.71624373603845,132.77400228899205,132.77400228899205,133.52397371502593,133.51307524304138,133.70821878500283,['space'],0,0.4912633179919794,None,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,132,132,132,133.75488594803028,,,,,,,,,,133.70977689203573,133.7796311179991,133.7796311179991,134.52629191998858,134.52629191998858,134.70792505599093,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,133,133,133,134.7554007419967,,,,,,,,,,134.70933233201504,134.77353985898662,134.77353985898662,135.52581467002165,135.51237713603768,135.7140910300077,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,134,134,134,135.76114953903016,,,,,,,,,,135.7148165120161,135.77261506702052,135.77261506702052,136.52236210199771,136.51191433001077,136.74047503003385,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,135,135,135,136.78776813403238,,,,,,,,,,136.74130359402625,136.78776813403238,136.78776813403238,137.54076181503478,137.54076181503478,137.69681460299762,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-yellow.png,0,136,136,136,137.74215157801518,,,,,,,,,,137.697544847033,137.77174915501382,137.77174915501382,138.52142367203487,138.5109692190308,138.72205235203728,['space'],0,0.44568098499439657,None,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,137,137,137,138.7631807210273,,,,,,,,,,138.72306316299364,138.77096369402716,138.77096369402716,139.5206689540064,139.51049223303562,139.7055386850261,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,138,138,138,139.75142486800905,,,,,,,,,,139.70643259899225,139.77675789099885,139.77675789099885,140.52018565603066,140.52018565603066,140.7442766239983,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,139,139,139,140.79107979300898,,,,,,,,,,140.74501352902735,140.79107979300898,140.79107979300898,141.51956615201198,141.53668739600107,141.7441891200142,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,140,140,140,141.79213715100195,,,,,,,,,,141.7449293390382,141.79213715100195,141.79213715100195,142.52701891603647,142.53590680100024,142.72677441401174,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-yellow.png,0,141,141,141,142.7708236729959,,,,,,,,,,142.72735367302084,142.78562268603127,142.78562268603127,143.52584027202101,143.52584027202101,143.75339845602866,['space'],0,0.4629713390022516,None,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,142,142,142,143.8015796690015,,,,,,,,,,143.7543969299877,143.8015796690015,143.8015796690015,144.52587017504266,144.5411564320093,144.76918133703293,None,0,,,,144.76799259299878,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-white.png,0,143,143,143,144.81364359299187,,,,,,,,,,144.76996738801245,144.81364359299187,144.81364359299187,145.5255868230015,145.5575639650342,145.71881057403516,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,144,144,144,145.7634902060381,,,,,,,,,,145.7198989840108,145.7680830390309,145.7680830390309,146.53709891298786,146.5204298190074,146.72096741199493,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,145,145,145,146.76839516602922,,,,,,,,,,146.72169999202015,146.78369155799737,146.78369155799737,147.53571392700542,147.53571392700542,147.70867574802833,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,146,146,146,147.7573210039991,,,,,,,,,,147.70954608998727,147.77282355900388,147.77282355900388,148.52268168400042,148.51622865803074,148.71724293701118,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,147,147,147,148.76116132899188,,,,,,,,,,148.71785674302373,148.76678729103878,148.76678729103878,149.52335505798692,149.5163189630257,149.75283057900378,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-white.png,0,148,148,148,149.80207509401953,,,,,,,,,,149.75356063299114,149.80207509401953,149.80207509401953,150.52299152803607,150.5486829270376,150.75650210899767,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-yellow.png,0,149,149,149,150.80426902900217,,,,,,,,,,150.75721976999193,150.80426902900217,150.80426902900217,151.52259386202786,151.5478294339846,151.74947605200578,['space'],0,0.4525446119951084,None,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,150,150,150,151.79880208300892,,,,,,,,,,151.75051742303185,151.79880208300892,151.79880208300892,152.5227159440401,152.54734427499352,152.7177895299974,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,151,151,151,152.7637012040359,,,,,,,,,,152.7185156760388,152.77003987203352,152.77003987203352,153.53055940999184,153.51691894303076,153.750974191993,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-white.png,0,152,152,152,153.79812157398555,,,,,,,,,,153.75168925401522,153.79812157398555,153.79812157398555,154.522437756008,154.53803680103738,154.71507731999736,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CW-1.5_BG-grey_stim-yellow.png,0,153,153,153,154.7623688110034,,,,,,,,,,154.71641048998572,154.76847325603012,154.76847325603012,155.5203126950073,155.51296724699205,155.72132461,['space'],0,0.5127553350175731,None,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_Ref_BG-grey_stim-white.png,0,154,154,154,155.76990730001125,,,,,,,,,,155.72226750903064,155.77890758099966,155.77890758099966,156.52917632699246,156.52917632699246,156.73669098998653,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
./images_beh/Sphere_CCW-1.5_BG-grey_stim-white.png,0,155,155,155,156.78047180501744,,,,,,,,,,156.73730776202865,156.78047180501744,156.78047180501744,157.52113696798915,157.52821367798606,157.71250321902335,None,0,,,,,sub-sepehr,ses-control-stim-z-2,run-1,grey,2024-04-25_12h58.27.439,VDT,2023.2.3,None,2024-04-25 12h58.59.838183 +0200,
