image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,WaitingForScannerTrigger.started,Vertical.started,key_resp.started,WaitingForScannerTrigger.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,VDT.started,PresentedLine1.started,key_resp_2.started,FixDot2.started,PresentedLine1.stopped,VDT.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,run,BG_color,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.005112614016979933,0.012550824001664296,0.012550824001664296,0.6310964080039412,s,0,0.6140951160050463,None,,,,,,,,,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CCW-3_BG-grey_stim-white.png,0,0,0,0,0.6808529890258797,,,,,,,,,,0.6397378960100468,0.6808529890258797,0.6808529890258797,1.3801340320205782,1.4236521560233086,1.580512576008914,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CW-3_BG-grey_stim-white.png,0,1,1,1,1.6306706750183366,,,,,,,,,,1.5814980470167939,1.636793042998761,1.636793042998761,2.3780358810035978,2.3780358810035978,2.5779701870051213,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CCW-3_BG-grey_stim-white.png,0,2,2,2,2.6254684000159614,,,,,,,,,,2.578456968010869,2.6370859520102385,2.6370859520102385,3.387360468012048,3.387360468012048,3.5713899719994515,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,3,3,3,3.6215335720044095,,,,,,,,,,3.572333162999712,3.6294469560089055,3.6294469560089055,4.378175559017109,4.370269689999986,4.595372364012292,['space'],0,0.57811430899892,None,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CW-3_BG-grey_stim-white.png,0,4,4,4,4.648353349999525,,,,,,,,,,4.596553438022966,4.648353349999525,4.648353349999525,5.378539792000083,5.3935514720215,5.5951671530201565,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CW-3_BG-grey_stim-white.png,0,5,5,5,5.642920720012626,,,,,,,,,,5.59567250602413,5.642920720012626,5.642920720012626,6.380793246004032,6.389256844006013,6.595112834998872,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CCW-3_BG-grey_stim-white.png,0,6,6,6,6.640864736022195,,,,,,,,,,6.595545193005819,6.640864736022195,6.640864736022195,7.378212929004803,7.386154204024933,7.570101549004903,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CW-3_BG-grey_stim-white.png,0,7,7,7,7.618006574019091,,,,,,,,,,7.57107566902414,7.62604972301051,7.62604972301051,8.377540665998822,8.369442390016047,8.602751426020404,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,8,8,8,8.644915419019526,,,,,,,,,,8.603512925008545,8.644915419019526,8.644915419019526,9.377375518000918,9.385241918003885,9.562183711008402,['space'],0,0.5500918269972317,None,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CCW-3_BG-grey_stim-white.png,0,9,9,9,9.609067256009439,,,,,,,,,,9.562977948022308,9.625256125000305,9.625256125000305,10.376371729013044,10.36861368099926,10.602267141017364,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CCW-3_BG-grey_stim-white.png,0,10,10,10,10.648425774998032,,,,,,,,,,10.60306991401012,10.648425774998032,10.648425774998032,11.376857683004346,11.392427939019399,11.576437748997705,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CW-3_BG-grey_stim-white.png,0,11,11,11,11.622097535000648,,,,,,,,,,11.577084016025765,11.634772549004992,11.634772549004992,12.375974491005763,12.375974491005763,12.551659390010173,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,12,12,12,12.592915906017879,,,,,,,,,,12.552277205017162,12.62481760099763,12.62481760099763,13.376286367012653,13.367670622013975,13.576312932011206,['space'],0,0.6024792059906758,None,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CW-3_BG-grey_stim-white.png,0,13,13,13,13.625620923005044,,,,,,,,,,13.577306679013418,13.634216413018294,13.634216413018294,14.37475977401482,14.37475977401482,14.602224681002554,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CCW-3_BG-grey_stim-white.png,0,14,14,14,14.653305487998296,,,,,,,,,,14.603036745014833,14.653305487998296,14.653305487998296,15.37672150801518,15.400555139000062,15.541593146015657,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,15,15,15,15.587231212004554,,,,,,,,,,15.542456074006623,15.6245139290113,15.6245139290113,16.374937871005386,16.36702521101688,16.551423564000288,['space'],0,0.6620667730167042,None,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CCW-3_BG-grey_stim-white.png,0,16,16,16,16.60064196100575,,,,,,,,,,16.552768986002775,16.624055888998555,16.624055888998555,17.374411295022583,17.36675019899849,17.601220616023056,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
./images_eeg/Sphere_CW-3_BG-grey_stim-white.png,0,17,17,17,17.649834777024807,,,,,,,,,,17.601942752022296,17.649834777024807,17.649834777024807,18.374955894018058,18.389456011005677,18.574413070018636,None,0,,,sub-SM2,ses-2main,run-5,grey,2024-05-31_12h21.33.335,VDT,2023.2.3,120.25621550382542,2024-05-31 12h21.36.362286 +0200,
