image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,WaitingForScannerTrigger.started,Vertical.started,key_resp.started,WaitingForScannerTrigger.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,VDT.started,PresentedLine1.started,key_resp_2.started,FixDot2.started,PresentedLine1.stopped,VDT.stopped,key_resp_2.keys,key_resp_2.corr,participant,session,run,BG_color,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.005784308013971895,0.014229888009140268,0.014229888009140268,10.716465528006665,s,0,10.6969514869852,None,,,,,,,,,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,0,0,0,10.768107245996362,,,,,,,,,,10.726125792018138,10.768107245996362,10.768107245996362,11.46366770399618,11.516606221004622,11.656415277015185,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,1,1,1,11.70434491301421,,,,,,,,,,11.657684053003322,11.710975976020563,11.710975976020563,12.463033940002788,12.455449941015104,12.640157319023274,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,2,2,2,12.690699325001333,,,,,,,,,,12.640939986013109,12.712333839008352,12.712333839008352,13.462645581021206,13.455120791011723,13.672584838001058,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,3,3,3,13.720492956024827,,,,,,,,,,13.673621927999193,13.720492956024827,13.720492956024827,14.462080332014011,14.462080332014011,14.696476226003142,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,4,4,4,14.739282772003207,,,,,,,,,,14.696924870018847,14.739282772003207,14.739282772003207,15.463047609024215,15.479328698012978,15.629332206008257,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,5,5,5,15.67778336702031,,,,,,,,,,15.629962093022186,15.711183134000748,15.711183134000748,16.461031301005278,16.45423468502122,16.62997584202094,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,6,6,6,16.683754613011843,,,,,,,,,,16.63072619799641,16.71062067200546,16.71062067200546,17.461664900998585,17.45391268801177,17.67841384501662,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,7,7,7,17.726307052013,,,,,,,,,,17.679038724018028,17.726307052013,17.726307052013,18.461967704002745,18.47036477099755,18.645902857009787,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,8,8,8,18.69930066302186,,,,,,,,,,18.646656539000105,18.720256983011495,18.720256983011495,19.470450723019894,19.470450723019894,19.653672617016127,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,9,9,9,19.701427453022916,,,,,,,,,,19.654822534997948,19.70800090499688,19.70800090499688,20.46063399501145,20.453151951020118,20.661107724998146,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,10,10,10,20.709650955017423,,,,,,,,,,20.661849222000455,20.71999127502204,20.71999127502204,21.46092876701732,21.46092876701732,21.66133397302474,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,11,11,11,21.711658537009498,,,,,,,,,,21.66209665601491,21.72034982702462,21.72034982702462,22.45974185501109,22.45974185501109,22.62833225200302,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,12,12,12,22.677353884006152,,,,,,,,,,22.629068409005413,22.709059018001426,22.709059018001426,23.460850163013674,23.452601181023056,23.660947641998064,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,13,13,13,23.709560518997023,,,,,,,,,,23.6615492470155,23.718522217997815,23.718522217997815,24.459493179019773,24.459493179019773,24.677960114000598,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,14,14,14,24.729380769014824,,,,,,,,,,24.678573643002892,24.729380769014824,24.729380769014824,25.460466739023104,25.477188338001724,25.643677258020034,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,15,15,15,25.69316593601252,,,,,,,,,,25.64443540200591,25.708249850024004,25.708249850024004,26.45926147000864,26.451681138016284,26.668557954020798,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,16,16,16,26.71307904701098,,,,,,,,,,26.669333359022858,26.71307904701098,26.71307904701098,27.458590666996315,27.458590666996315,27.692394557001535,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,17,17,17,27.73910108700511,,,,,,,,,,27.692996370024048,27.73910108700511,27.73910108700511,28.459754714014707,28.501369035016978,28.65905330600799,None,0,sub-DDS_testrun,ses-2main,run-1,grey,2024-10-15_11h10.01.493,VDT,2023.2.3,120.21698684780601,2024-10-15 11h10.05.841123 +0200,
