image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,WaitingForScannerTrigger.started,Vertical.started,key_resp.started,WaitingForScannerTrigger.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,VDT.started,PresentedLine1.started,key_resp_2.started,FixDot2.started,PresentedLine1.stopped,VDT.stopped,key_resp_2.keys,key_resp_2.corr,FixDot2.stopped,key_resp_2.stopped,participant,session,run,BG_color,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.005980223999358714,0.01501425402238965,0.01501425402238965,1.8970175299909897,s,0,1.8334720240090974,None,,,,,,,,,,,sub-1,ses-main,run-2,grey,2024-04-24_11h05.24.221,VDT,2023.2.3,None,2024-04-24 11h05.42.477781 +0200,
./images/Sphere_CCW-3.75_BG-grey_stim-white.png,0,0,0,0,1.9551457630004734,,,,,,,,,,1.9100996010238305,1.9551457630004734,1.9551457630004734,2.6459028649842367,2.70366095303325,2.8204503830056638,None,0,,,sub-1,ses-main,run-2,grey,2024-04-24_11h05.24.221,VDT,2023.2.3,None,2024-04-24 11h05.42.477781 +0200,
./images/Sphere_CCW-3.75_BG-grey_stim-white.png,0,1,1,1,2.871822412998881,,,,,,,,,,2.82305832603015,2.8927038990077563,2.8927038990077563,3.6436040999833494,3.635407375986688,3.893641465983819,None,0,3.8928387530031614,3.8928387530031614,sub-1,ses-main,run-2,grey,2024-04-24_11h05.24.221,VDT,2023.2.3,None,2024-04-24 11h05.42.477781 +0200,
./images/Sphere_CW-3.75_BG-grey_stim-white.png,0,2,2,2,3.9456241769948974,,,,,,,,,,3.8943668290157802,3.9456241769948974,3.9456241769948974,4.646103742008563,4.694285495032091,4.8792474520159885,None,0,,,sub-1,ses-main,run-2,grey,2024-04-24_11h05.24.221,VDT,2023.2.3,None,2024-04-24 11h05.42.477781 +0200,
./images/Sphere_Ref_BG-grey_stim-white.png,0,3,3,3,4.930724925012328,,,,,,,,,,4.879978473007213,4.930724925012328,4.930724925012328,5.6456484840018675,5.677614037995227,5.855099970009178,None,0,,,sub-1,ses-main,run-2,grey,2024-04-24_11h05.24.221,VDT,2023.2.3,None,2024-04-24 11h05.42.477781 +0200,
./images/Sphere_CCW-3.75_BG-grey_stim-white.png,0,4,4,4,5.891391912009567,,,,,,,,,,5.855648803000804,5.901477754989173,5.901477754989173,6.645416121988092,6.645416121988092,6.827603015990462,None,0,,,sub-1,ses-main,run-2,grey,2024-04-24_11h05.24.221,VDT,2023.2.3,None,2024-04-24 11h05.42.477781 +0200,
./images/Sphere_CW-3.75_BG-grey_stim-white.png,0,5,5,5,6.878365550015587,,,,,,,,,,6.82833261199994,6.890596986981109,6.890596986981109,7.642380693985615,7.634095020010136,7.818697824026458,None,0,,,sub-1,ses-main,run-2,grey,2024-04-24_11h05.24.221,VDT,2023.2.3,None,2024-04-24 11h05.42.477781 +0200,
./images/Sphere_Ref_BG-grey_stim-white.png,0,6,6,6,7.865568183013238,,,,,,,,,,7.819533948029857,7.8914418169879355,7.8914418169879355,8.642073584022,8.633723605016712,8.845132237998769,None,0,,,sub-1,ses-main,run-2,grey,2024-04-24_11h05.24.221,VDT,2023.2.3,None,2024-04-24 11h05.42.477781 +0200,
./images/Sphere_CW-3.75_BG-grey_stim-white.png,0,7,7,7,8.892421445983928,,,,,,,,,,8.845725957013201,8.90027464099694,8.90027464099694,9.667023731977679,9.667023731977679,9.844035640009679,None,0,,,sub-1,ses-main,run-2,grey,2024-04-24_11h05.24.221,VDT,2023.2.3,None,2024-04-24 11h05.42.477781 +0200,
./images/Sphere_CW-3.75_BG-grey_stim-white.png,0,8,8,8,9.883868832024746,,,,,,,,,,9.844629728992004,9.891979182022624,9.891979182022624,10.641876682988368,10.633238075010013,10.828257278015371,None,0,,,sub-1,ses-main,run-2,grey,2024-04-24_11h05.24.221,VDT,2023.2.3,None,2024-04-24 11h05.42.477781 +0200,
