image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,WaitingForScannerTrigger.started,Vertical.started,key_resp.started,WaitingForScannerTrigger.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,VDT.started,PresentedLine1.started,key_resp_2.started,FixDot2.started,PresentedLine1.stopped,VDT.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,run,BG_color,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.005159542983165011,0.012560111004859209,0.012560111004859209,0.6832250200095586,s,0,0.6636831260111649,None,,,,,,,,,,,sub-SM2,ses-3main,run-1,grey,2024-05-31_12h21.54.976,VDT,2023.2.3,120.20847951732476,2024-05-31 12h21.58.786889 +0200,
./images_eeg/Sphere_CCW-3_BG-grey_stim-white.png,0,0,0,0,0.7315379260107875,,,,,,,,,,0.6912271569890436,0.7315379260107875,0.7315379260107875,1.4332955649879295,1.4732529110042378,1.648271015001228,None,0,,,sub-SM2,ses-3main,run-1,grey,2024-05-31_12h21.54.976,VDT,2023.2.3,120.20847951732476,2024-05-31 12h21.58.786889 +0200,
./images_eeg/Sphere_CCW-3_BG-grey_stim-white.png,0,1,1,1,1.6936337729857769,,,,,,,,,,1.649066493002465,1.6936337729857769,1.6936337729857769,2.4316897059907205,2.440040321002016,2.596604908001609,None,0,,,sub-SM2,ses-3main,run-1,grey,2024-05-31_12h21.54.976,VDT,2023.2.3,120.20847951732476,2024-05-31 12h21.58.786889 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,2,2,2,2.6384129149955697,,,,,,,,,,2.5971510779927485,2.6805964880040847,2.6805964880040847,3.4301090319931973,3.4228953539859504,3.6234227219829336,['space'],0,0.6671918409992941,None,sub-SM2,ses-3main,run-1,grey,2024-05-31_12h21.54.976,VDT,2023.2.3,120.20847951732476,2024-05-31 12h21.58.786889 +0200,
./images_eeg/Sphere_CCW-3_BG-grey_stim-white.png,0,3,3,3,3.663428270985605,,,,,,,,,,3.624441343010403,3.6798662490036804,3.6798662490036804,4.429802191996714,4.4225640000076964,4.656165677006356,None,0,,,sub-SM2,ses-3main,run-1,grey,2024-05-31_12h21.54.976,VDT,2023.2.3,120.20847951732476,2024-05-31 12h21.58.786889 +0200,
./images_eeg/Sphere_CCW-3_BG-grey_stim-white.png,0,4,4,4,4.702336986985756,,,,,,,,,,4.657103208999615,4.702336986985756,4.702336986985756,5.430045315995812,5.446269214997301,5.605652077996638,None,0,,,sub-SM2,ses-3main,run-1,grey,2024-05-31_12h21.54.976,VDT,2023.2.3,120.20847951732476,2024-05-31 12h21.58.786889 +0200,
./images_eeg/Sphere_CCW-3_BG-grey_stim-white.png,0,5,5,5,5.638645020982949,,,,,,,,,,5.606120720010949,5.679947250988334,5.679947250988334,6.429781001002993,6.422175121988403,6.613007963984273,None,0,,,sub-SM2,ses-3main,run-1,grey,2024-05-31_12h21.54.976,VDT,2023.2.3,120.20847951732476,2024-05-31 12h21.58.786889 +0200,
./images_eeg/Sphere_CW-3_BG-grey_stim-white.png,0,6,6,6,6.656321635993663,,,,,,,,,,6.613504651002586,6.678265747003024,6.678265747003024,7.429650701989885,7.422048706008354,7.64630832299008,None,0,,,sub-SM2,ses-3main,run-1,grey,2024-05-31_12h21.54.976,VDT,2023.2.3,120.20847951732476,2024-05-31 12h21.58.786889 +0200,
./images_eeg/Sphere_CW-3_BG-grey_stim-white.png,0,7,7,7,7.6922891789872665,,,,,,,,,,7.646810723003,7.6922891789872665,7.6922891789872665,8.431120278983144,8.441041701007634,8.58916748399497,None,0,,,sub-SM2,ses-3main,run-1,grey,2024-05-31_12h21.54.976,VDT,2023.2.3,120.20847951732476,2024-05-31 12h21.58.786889 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,8,8,8,8.632622779987287,,,,,,,,,,8.59004960898892,8.679203464998864,8.679203464998864,9.42922873000498,9.421236727008363,9.645188132009935,['space'],0,0.5627387890126556,None,sub-SM2,ses-3main,run-1,grey,2024-05-31_12h21.54.976,VDT,2023.2.3,120.20847951732476,2024-05-31 12h21.58.786889 +0200,
