image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,WaitingForScannerTrigger.started,Vertical.started,key_resp.started,WaitingForScannerTrigger.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,VDT.started,PresentedLine1.started,key_resp_2.started,FixDot2.started,PresentedLine1.stopped,VDT.stopped,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,participant,session,run,BG_color,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.004453228990314528,0.011771557998145,0.011771557998145,0.7527503870078363,s,0,0.7387813919922337,None,,,,,,,,,,,sub-SM,ses-2control,run-4,grey,2024-05-31_12h08.34.379,VDT,2023.2.3,119.91850577835349,2024-05-31 12h08.37.761632 +0200,
./images_eeg/Sphere_CW-2.25_BG-grey_stim-white.png,0,0,0,0,0.8080896080064122,,,,,,,,,,0.764230505010346,0.8080896080064122,0.8080896080064122,1.4996281010098755,1.5526913779904135,1.6823481030005496,None,0,,,sub-SM,ses-2control,run-4,grey,2024-05-31_12h08.34.379,VDT,2023.2.3,119.91850577835349,2024-05-31 12h08.37.761632 +0200,
./images_eeg/Sphere_CCW-2.25_BG-grey_stim-white.png,0,1,1,1,1.72296820601332,,,,,,,,,,1.6829819749982562,1.7478407690068707,1.7478407690068707,2.499369758006651,2.491339311003685,2.6664011880056933,None,0,,,sub-SM,ses-2control,run-4,grey,2024-05-31_12h08.34.379,VDT,2023.2.3,119.91850577835349,2024-05-31 12h08.37.761632 +0200,
./images_eeg/Sphere_CW-2.25_BG-grey_stim-white.png,0,2,2,2,2.716264732996933,,,,,,,,,,2.6672736210166477,2.7478718509955797,2.7478718509955797,3.4988799919956364,3.4909898820042145,3.709037660009926,None,0,,,sub-SM,ses-2control,run-4,grey,2024-05-31_12h08.34.379,VDT,2023.2.3,119.91850577835349,2024-05-31 12h08.37.761632 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-yellow.png,0,3,3,3,3.7585187450167723,,,,,,,,,,3.7096530749986414,3.7585187450167723,3.7585187450167723,4.49911855001119,4.507412559003569,4.675090689997887,['space'],0,0.45860437900410034,None,sub-SM,ses-2control,run-4,grey,2024-05-31_12h08.34.379,VDT,2023.2.3,119.91850577835349,2024-05-31 12h08.37.761632 +0200,
./images_eeg/Sphere_CCW-2.25_BG-grey_stim-white.png,0,4,4,4,4.720364962005988,,,,,,,,,,4.676573021017248,4.757311779016163,4.757311779016163,5.4982530800043605,5.4982530800043605,5.698072866012808,None,0,,,sub-SM,ses-2control,run-4,grey,2024-05-31_12h08.34.379,VDT,2023.2.3,119.91850577835349,2024-05-31 12h08.37.761632 +0200,
./images_eeg/Sphere_CW-2.25_BG-grey_stim-white.png,0,5,5,5,5.7384044130158145,,,,,,,,,,5.6985222850053106,5.747691033000592,5.747691033000592,6.4976772330119275,6.490343033015961,6.69079844900989,None,0,,,sub-SM,ses-2control,run-4,grey,2024-05-31_12h08.34.379,VDT,2023.2.3,119.91850577835349,2024-05-31 12h08.37.761632 +0200,
./images_eeg/Sphere_CCW-2.25_BG-grey_stim-yellow.png,0,6,6,6,6.731308276997879,,,,,,,,,,6.6916378420137335,6.748359524004627,6.748359524004627,7.49707603600109,7.489995311014354,7.714323188003618,['space'],0,0.4901823649997823,None,sub-SM,ses-2control,run-4,grey,2024-05-31_12h08.34.379,VDT,2023.2.3,119.91850577835349,2024-05-31 12h08.37.761632 +0200,
./images_eeg/Sphere_CCW-2.25_BG-grey_stim-white.png,0,7,7,7,7.758966380992206,,,,,,,,,,7.714982005010825,7.758966380992206,7.758966380992206,8.49798064501374,8.506145757011836,8.723824571992736,None,0,,,sub-SM,ses-2control,run-4,grey,2024-05-31_12h08.34.379,VDT,2023.2.3,119.91850577835349,2024-05-31 12h08.37.761632 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,8,8,8,8.766868820006493,,,,,,,,,,8.724305223004194,8.766868820006493,8.766868820006493,9.497401294007432,9.5134109990031,9.723652173997834,None,0,,,sub-SM,ses-2control,run-4,grey,2024-05-31_12h08.34.379,VDT,2023.2.3,119.91850577835349,2024-05-31 12h08.37.761632 +0200,
