image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,WaitingForScannerTrigger.started,Vertical.started,key_resp.started,WaitingForScannerTrigger.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,VDT.started,PresentedLine1.started,key_resp_2.started,FixDot2.started,PresentedLine1.stopped,VDT.stopped,key_resp_2.keys,key_resp_2.corr,FixDot2.stopped,participant,session,run,BG_color,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.005986366013530642,0.013061530014965683,0.013061530014965683,93.98400578799192,s,0,93.95690739998827,None,,,,,,,,,,sub-DDS_testrun2,ses-1main,run-4,grey,2024-10-15_11h32.09.594,VDT,2023.2.3,122.39702529476186,2024-10-15 11h32.16.342502 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,0,0,0,94.03804285801016,,,,,,,,,,93.99297854100587,94.03804285801016,94.03804285801016,94.72954079401097,94.78160270201624,94.95261291999486,None,0,,sub-DDS_testrun2,ses-1main,run-4,grey,2024-10-15_11h32.09.594,VDT,2023.2.3,122.39702529476186,2024-10-15 11h32.16.342502 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,1,1,1,94.99997556200833,,,,,,,,,,94.95344214799115,94.99997556200833,94.99997556200833,95.72842867299914,95.74587141300435,95.91921042601462,None,0,,sub-DDS_testrun2,ses-1main,run-4,grey,2024-10-15_11h32.09.594,VDT,2023.2.3,122.39702529476186,2024-10-15 11h32.16.342502 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,2,2,2,95.96223805699265,,,,,,,,,,95.91980962501839,95.98348960099975,95.98348960099975,96.72724030300742,96.72724030300742,96.89425018499605,None,0,,sub-DDS_testrun2,ses-1main,run-4,grey,2024-10-15_11h32.09.594,VDT,2023.2.3,122.39702529476186,2024-10-15 11h32.16.342502 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,3,3,3,96.9377695370058,,,,,,,,,,96.8953806119971,96.98331341100857,96.98331341100857,97.72689660699689,97.72689660699689,97.95123581800726,None,0,,sub-DDS_testrun2,ses-1main,run-4,grey,2024-10-15_11h32.09.594,VDT,2023.2.3,122.39702529476186,2024-10-15 11h32.16.342502 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,4,4,4,97.99065010700724,,,,,,,,,,97.95175294199726,97.99065010700724,97.99065010700724,98.72764530399581,98.7346638480085,98.9269276150153,None,0,,sub-DDS_testrun2,ses-1main,run-4,grey,2024-10-15_11h32.09.594,VDT,2023.2.3,122.39702529476186,2024-10-15 11h32.16.342502 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,5,5,5,98.96981867001159,,,,,,,,,,98.92803353400086,98.97653427399928,98.97653427399928,99.72589183601667,99.71730106399627,99.91805681900587,None,0,,sub-DDS_testrun2,ses-1main,run-4,grey,2024-10-15_11h32.09.594,VDT,2023.2.3,122.39702529476186,2024-10-15 11h32.16.342502 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,6,6,6,99.9660895249981,,,,,,,,,,99.91877485800069,99.98155919200508,99.98155919200508,100.74549145399942,100.72899629699532,100.9511879440106,None,0,,sub-DDS_testrun2,ses-1main,run-4,grey,2024-10-15_11h32.09.594,VDT,2023.2.3,122.39702529476186,2024-10-15 11h32.16.342502 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,7,7,7,100.99941853201017,,,,,,,,,,100.95193094701972,100.99941853201017,100.99941853201017,101.73443167601363,101.74237339801039,101.91746263299137,None,0,,sub-DDS_testrun2,ses-1main,run-4,grey,2024-10-15_11h32.09.594,VDT,2023.2.3,122.39702529476186,2024-10-15 11h32.16.342502 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,8,8,8,101.96524370400584,,,,,,,,,,101.91819023599965,101.98086766700726,101.98086766700726,102.7328241399955,102.72525146300904,102.95937028899789,None,0,,sub-DDS_testrun2,ses-1main,run-4,grey,2024-10-15_11h32.09.594,VDT,2023.2.3,122.39702529476186,2024-10-15 11h32.16.342502 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,9,9,9,102.9993171520182,,,,,,,,,,102.96022148500197,102.9993171520182,102.9993171520182,103.73378951800987,103.74270554500981,103.92504689501948,None,0,,sub-DDS_testrun2,ses-1main,run-4,grey,2024-10-15_11h32.09.594,VDT,2023.2.3,122.39702529476186,2024-10-15 11h32.16.342502 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,10,10,10,103.9655670740176,,,,,,,,,,103.92570628400426,103.9822162569908,103.9822162569908,104.73306969300029,104.72489736499847,104.91625912699965,None,0,,sub-DDS_testrun2,ses-1main,run-4,grey,2024-10-15_11h32.09.594,VDT,2023.2.3,122.39702529476186,2024-10-15 11h32.16.342502 +0200,
