image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,WaitingForScannerTrigger.started,Vertical.started,key_resp.started,WaitingForScannerTrigger.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,VDT.started,PresentedLine1.started,key_resp_2.started,FixDot2.started,PresentedLine1.stopped,VDT.stopped,key_resp_2.keys,key_resp_2.corr,FixDot2.stopped,key_resp_2.stopped,participant,session,run,BG_color,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.004746544000227004,0.011270999995758757,0.011270999995758757,0.4116689850052353,s,0,0.3916581390076317,None,,,,,,,,,,,sub-DDS_testrun,ses-3main,run-4,grey,2024-10-15_11h14.33.089,VDT,2023.2.3,118.86120361217243,2024-10-15 11h14.37.238505 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,0,0,0,0.4628682349866722,,,,,,,,,,0.42001534000155516,0.4628682349866722,0.4628682349866722,1.157658618001733,1.2076970729976892,1.3429212379851379,None,0,,,sub-DDS_testrun,ses-3main,run-4,grey,2024-10-15_11h14.33.089,VDT,2023.2.3,118.86120361217243,2024-10-15 11h14.37.238505 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,1,1,1,1.3858968029962853,,,,,,,,,,1.3437679570051841,1.4074337010097224,1.4074337010097224,2.1585744160111062,2.150506422010949,2.401529107009992,None,0,2.400629215000663,2.400629215000663,sub-DDS_testrun,ses-3main,run-4,grey,2024-10-15_11h14.33.089,VDT,2023.2.3,118.86120361217243,2024-10-15 11h14.37.238505 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,2,2,2,2.452206929010572,,,,,,,,,,2.402464440994663,2.452206929010572,2.452206929010572,3.158583932003239,3.2000803769915365,3.3426036929886322,None,0,,,sub-DDS_testrun,ses-3main,run-4,grey,2024-10-15_11h14.33.089,VDT,2023.2.3,118.86120361217243,2024-10-15 11h14.37.238505 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,3,3,3,3.3909487089840695,,,,,,,,,,3.3436936330108438,3.407313075993443,3.407313075993443,4.157691202999558,4.1501212989969645,4.367536386998836,None,0,,,sub-DDS_testrun,ses-3main,run-4,grey,2024-10-15_11h14.33.089,VDT,2023.2.3,118.86120361217243,2024-10-15 11h14.37.238505 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,4,4,4,4.421698368998477,,,,,,,,,,4.368821318988921,4.421698368998477,4.421698368998477,5.158593450003536,5.166439416992944,5.391860489995452,None,0,,,sub-DDS_testrun,ses-3main,run-4,grey,2024-10-15_11h14.33.089,VDT,2023.2.3,118.86120361217243,2024-10-15 11h14.37.238505 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,5,5,5,5.438750113011338,,,,,,,,,,5.3924671210115775,5.438750113011338,5.438750113011338,6.161384643986821,6.1844850039924495,6.357997766986955,None,0,,,sub-DDS_testrun,ses-3main,run-4,grey,2024-10-15_11h14.33.089,VDT,2023.2.3,118.86120361217243,2024-10-15 11h14.37.238505 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,6,6,6,6.404285664000781,,,,,,,,,,6.358723160985392,6.416139509005006,6.416139509005006,7.1568938010022976,7.1568938010022976,7.341242894006427,None,0,,,sub-DDS_testrun,ses-3main,run-4,grey,2024-10-15_11h14.33.089,VDT,2023.2.3,118.86120361217243,2024-10-15 11h14.37.238505 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,7,7,7,7.394901002990082,,,,,,,,,,7.341886826005066,7.40221583499806,7.40221583499806,8.156937505002134,8.149002563994145,8.375107462983578,None,0,,,sub-DDS_testrun,ses-3main,run-4,grey,2024-10-15_11h14.33.089,VDT,2023.2.3,118.86120361217243,2024-10-15 11h14.37.238505 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,8,8,8,8.42410908700549,,,,,,,,,,8.375826300994959,8.42410908700549,8.42410908700549,9.157927422987996,9.16556296098861,9.356814013997791,None,0,,,sub-DDS_testrun,ses-3main,run-4,grey,2024-10-15_11h14.33.089,VDT,2023.2.3,118.86120361217243,2024-10-15 11h14.37.238505 +0200,
