image,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,WaitingForScannerTrigger.started,Vertical.started,key_resp.started,WaitingForScannerTrigger.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,VDT.started,PresentedLine1.started,key_resp_2.started,FixDot2.started,PresentedLine1.stopped,VDT.stopped,key_resp_2.keys,key_resp_2.corr,FixDot2.stopped,key_resp_2.stopped,participant,session,run,BG_color,date,expName,psychopyVersion,frameRate,expStart,
,,,,,,,0.0053675030067097396,0.013113246008288115,0.013113246008288115,0.9148936760029756,s,0,0.8983457860013004,None,,,,,,,,,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,0,0,0,0.9839528640150093,,,,,,,,,,0.9251056190114468,0.9839528640150093,0.9839528640150093,1.678819126012968,1.728976815007627,1.8491739770106506,None,0,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,1,1,1,1.8994724329968449,,,,,,,,,,1.8501444300054573,1.9120699999912176,1.9120699999912176,2.662221459991997,2.662221459991997,2.902583418006543,None,0,2.9017025610082783,2.9017025610082783,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,2,2,2,2.954403109004488,,,,,,,,,,2.903352501016343,2.954403109004488,2.954403109004488,3.670533141004853,3.714456435001921,3.932034016994294,None,0,3.9312129500031006,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,3,3,3,3.9855246219958644,,,,,,,,,,3.9327850459958427,3.9855246219958644,3.9855246219958644,4.661615863995394,4.73652728900197,4.862346754001919,None,0,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,4,4,4,4.91354071200476,,,,,,,,,,4.863101329014171,4.920077766990289,4.920077766990289,5.6688657740014605,5.6688657740014605,5.8701773100183345,None,0,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,5,5,5,5.920154582010582,,,,,,,,,,5.8709256000001915,5.920154582010582,5.920154582010582,6.66920308599947,6.66920308599947,6.895455227990169,None,0,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,6,6,6,6.945779253990622,,,,,,,,,,6.896500852017198,6.945779253990622,6.945779253990622,7.6697195550077595,7.714659024990397,7.8952476909908,None,0,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,7,7,7,7.947280919994228,,,,,,,,,,7.896251105994452,7.947280919994228,7.947280919994228,8.668916727008764,8.694630354992114,8.881188950996147,None,0,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,8,8,8,8.928611740004271,,,,,,,,,,8.88178893001168,8.928611740004271,8.928611740004271,9.66907352799899,9.680708474013954,9.894230258010793,None,0,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,9,9,9,9.940324094000971,,,,,,,,,,9.895112925994908,9.940324094000971,9.940324094000971,10.662799714016728,10.69608392601367,10.88137714099139,None,0,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,10,10,10,10.93081217299914,,,,,,,,,,10.881997563003097,10.93081217299914,10.93081217299914,11.668093865009723,11.679227464017458,11.882595424016472,None,0,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,11,11,11,11.928667814994697,,,,,,,,,,11.883269729994936,11.928667814994697,11.928667814994697,12.668347088008886,12.680984931008425,12.869061931007309,None,0,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_CW-0.75_BG-grey_stim-white.png,0,12,12,12,12.91159460300696,,,,,,,,,,12.86956489199656,12.91159460300696,12.91159460300696,13.658958532992983,13.658958532992983,13.847015392995672,None,0,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_Ref_BG-grey_stim-white.png,0,13,13,13,13.895882611017441,,,,,,,,,,13.84761656098999,13.928479983005673,13.928479983005673,14.667558829009067,14.680913126008818,14.859882940014359,None,0,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,14,14,14,14.911536639992846,,,,,,,,,,14.861085420998279,14.924981101998128,14.924981101998128,15.666535600990755,15.666535600990755,15.932928877009545,None,0,15.91466549501638,15.92514852900058,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
./images_eeg/Sphere_CCW-0.75_BG-grey_stim-white.png,0,15,15,15,15.98557405101019,,,,,,,,,,15.93366623201291,15.98557405101019,15.98557405101019,16.667246444994817,16.726798780990066,16.913560579007026,None,0,,,sub-DDS_testrun,ses-3main,run-5,grey,2024-10-15_11h14.55.661,VDT,2023.2.3,116.32818053474529,2024-10-15 11h14.59.371493 +0200,
